type,class,name,filename,err,id,h,r1,r2,thick,res,rim,flat,dent,enclosed,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12
bottle-gen,,w5edel-rim,0142_bottle-gen_w5edel-rim_200x035x020-05,"",142,200,35,20,0.5,5,1,0,0,0,0.6,-0.2,0,0,0,0,0,0,0.1,0.4,0.1,0
bottle-gen,,w5edel,0143_bottle-gen_w5edel_200x035x020-05,"",143,200,35,20,0.5,5,0,0,0,0,0.6,-0.15,0,0,0,0,0,0,0.1,0.4,0.1,0
bottle-gen,,w5edel-rim,0144_bottle-gen_w5edel-rim_200x035x020-05,"",144,200,35,20,0.5,5,1,0,0,0,0.6,-0.15,0,0,0,0,0,0,0.1,0.4,0.1,0
bottle-gen,,w5edel,0145_bottle-gen_w5edel_200x040x020-03,"",145,200,40,20,0.3,5,0,0,0,0,0.6,-0.25,0,0,0,0,0,0,0.1,0.4,0.1,0
bottle-gen,,w5edel-rim,0146_bottle-gen_w5edel-rim_200x040x020-03,"",146,200,40,20,0.3,5,1,0,0,0,0.6,-0.25,0,0,0,0,0,0,0.1,0.4,0.1,0
bottle-gen,,w5edel,0147_bottle-gen_w5edel_200x040x020-03,"",147,200,40,20,0.3,5,0,0,0,0,0.6,-0.2,0,0,0,0,0,0,0.1,0.4,0.1,0
bottle-gen,,w5edel-rim,0148_bottle-gen_w5edel-rim_200x040x020-03,"",148,200,40,20,0.3,5,1,0,0,0,0.6,-0.2,0,0,0,0,0,0,0.1,0.4,0.1,0
bottle-gen,,w5edel,0149_bottle-gen_w5edel_200x040x020-03,"",149,200,40,20,0.3,5,0,0,0,0,0.6,-0.15,0,0,0,0,0,0,0.1,0.4,0.1,0
bottle-gen,,w5edel-rim,0150_bottle-gen_w5edel-rim_200x040x020-03,"",150,200,40,20,0.3,5,1,0,0,0,0.6,-0.15,0,0,0,0,0,0,0.1,0.4,0.1,0
bottle-gen,,w5edel,0151_bottle-gen_w5edel_200x040x020-04,"",151,200,40,20,0.4,5,0,0,0,0,0.6,-0.25,0,0,0,0,0,0,0.1,0.4,0.1,0
bottle-gen,,w5edel-rim,0152_bottle-gen_w5edel-rim_200x040x020-04,"",152,200,40,20,0.4,5,1,0,0,0,0.6,-0.25,0,0,0,0,0,0,0.1,0.4,0.1,0
bottle-gen,,w5edel,0153_bottle-gen_w5edel_200x040x020-04,"",153,200,40,20,0.4,5,0,0,0,0,0.6,-0.2,0,0,0,0,0,0,0.1,0.4,0.1,0
bottle-gen,,w5edel-rim,0154_bottle-gen_w5edel-rim_200x040x020-04,"",154,200,40,20,0.4,5,1,0,0,0,0.6,-0.2,0,0,0,0,0,0,0.1,0.4,0.1,0
bottle-gen,,w5edel,0155_bottle-gen_w5edel_200x040x020-04,"",155,200,40,20,0.4,5,0,0,0,0,0.6,-0.15,0,0,0,0,0,0,0.1,0.4,0.1,0
bottle-gen,,w5edel-rim,0156_bottle-gen_w5edel-rim_200x040x020-04,"",156,200,40,20,0.4,5,1,0,0,0,0.6,-0.15,0,0,0,0,0,0,0.1,0.4,0.1,0
bottle-gen,,w5edel,0157_bottle-gen_w5edel_200x040x020-05,"",157,200,40,20,0.5,5,0,0,0,0,0.6,-0.25,0,0,0,0,0,0,0.1,0.4,0.1,0
bottle-gen,,w5edel-rim,0158_bottle-gen_w5edel-rim_200x040x020-05,"",158,200,40,20,0.5,5,1,0,0,0,0.6,-0.25,0,0,0,0,0,0,0.1,0.4,0.1,0
bottle-gen,,w5edel,0159_bottle-gen_w5edel_200x040x020-05,"",159,200,40,20,0.5,5,0,0,0,0,0.6,-0.2,0,0,0,0,0,0,0.1,0.4,0.1,0
bottle-gen,,w5edel-rim,0160_bottle-gen_w5edel-rim_200x040x020-05,"",160,200,40,20,0.5,5,1,0,0,0,0.6,-0.2,0,0,0,0,0,0,0.1,0.4,0.1,0
bottle-gen,,w5edel,0161_bottle-gen_w5edel_200x040x020-05,"",161,200,40,20,0.5,5,0,0,0,0,0.6,-0.15,0,0,0,0,0,0,0.1,0.4,0.1,0
bottle-gen,,w5edel-rim,0162_bottle-gen_w5edel-rim_200x040x020-05,"",162,200,40,20,0.5,5,1,0,0,0,0.6,-0.15,0,0,0,0,0,0,0.1,0.4,0.1,0
bottle-gen,,smoothie,0163_bottle-gen_smoothie_150x017x017-04,"",1,150,17,17,0.4,5,0,0,0,0,0.6,-0.2,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0164_bottle-gen_smoothie-rim_150x017x017-04,"",2,150,17,17,0.4,5,1,0,0,0,0.6,-0.2,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0165_bottle-gen_smoothie_150x017x017-04,"",3,150,17,17,0.4,5,0,0,0,0,0.6,-0.2,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0166_bottle-gen_smoothie-rim_150x017x017-04,"",4,150,17,17,0.4,5,1,0,0,0,0.6,-0.2,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0167_bottle-gen_smoothie_150x017x017-04,"",5,150,17,17,0.4,5,0,0,0,0,0.6,-0.2,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0168_bottle-gen_smoothie-rim_150x017x017-04,"",6,150,17,17,0.4,5,1,0,0,0,0.6,-0.2,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0169_bottle-gen_smoothie_150x017x017-04,"",7,150,17,17,0.4,5,0,0,0,0,0.6,-0.15,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0170_bottle-gen_smoothie-rim_150x017x017-04,"",8,150,17,17,0.4,5,1,0,0,0,0.6,-0.15,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0171_bottle-gen_smoothie_150x017x017-04,"",9,150,17,17,0.4,5,0,0,0,0,0.6,-0.15,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0172_bottle-gen_smoothie-rim_150x017x017-04,"",10,150,17,17,0.4,5,1,0,0,0,0.6,-0.15,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0173_bottle-gen_smoothie_150x017x017-04,"",11,150,17,17,0.4,5,0,0,0,0,0.6,-0.15,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0174_bottle-gen_smoothie-rim_150x017x017-04,"",12,150,17,17,0.4,5,1,0,0,0,0.6,-0.15,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0175_bottle-gen_smoothie_150x017x017-04,"",13,150,17,17,0.4,5,0,0,0,0,0.6,-0.1,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0176_bottle-gen_smoothie-rim_150x017x017-04,"",14,150,17,17,0.4,5,1,0,0,0,0.6,-0.1,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0177_bottle-gen_smoothie_150x017x017-04,"",15,150,17,17,0.4,5,0,0,0,0,0.6,-0.1,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0178_bottle-gen_smoothie-rim_150x017x017-04,"",16,150,17,17,0.4,5,1,0,0,0,0.6,-0.1,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0179_bottle-gen_smoothie_150x017x017-04,"",17,150,17,17,0.4,5,0,0,0,0,0.6,-0.1,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0180_bottle-gen_smoothie-rim_150x017x017-04,"",18,150,17,17,0.4,5,1,0,0,0,0.6,-0.1,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0181_bottle-gen_smoothie_150x017x017-05,"",19,150,17,17,0.5,5,0,0,0,0,0.6,-0.2,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0182_bottle-gen_smoothie-rim_150x017x017-05,"",20,150,17,17,0.5,5,1,0,0,0,0.6,-0.2,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0183_bottle-gen_smoothie_150x017x017-05,"",21,150,17,17,0.5,5,0,0,0,0,0.6,-0.2,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0184_bottle-gen_smoothie-rim_150x017x017-05,"",22,150,17,17,0.5,5,1,0,0,0,0.6,-0.2,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0185_bottle-gen_smoothie_150x017x017-05,"",23,150,17,17,0.5,5,0,0,0,0,0.6,-0.2,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0186_bottle-gen_smoothie-rim_150x017x017-05,"",24,150,17,17,0.5,5,1,0,0,0,0.6,-0.2,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0187_bottle-gen_smoothie_150x017x017-05,"",25,150,17,17,0.5,5,0,0,0,0,0.6,-0.15,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0188_bottle-gen_smoothie-rim_150x017x017-05,"",26,150,17,17,0.5,5,1,0,0,0,0.6,-0.15,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0189_bottle-gen_smoothie_150x017x017-05,"",27,150,17,17,0.5,5,0,0,0,0,0.6,-0.15,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0190_bottle-gen_smoothie-rim_150x017x017-05,"",28,150,17,17,0.5,5,1,0,0,0,0.6,-0.15,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0191_bottle-gen_smoothie_150x017x017-05,"",29,150,17,17,0.5,5,0,0,0,0,0.6,-0.15,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0192_bottle-gen_smoothie-rim_150x017x017-05,"",30,150,17,17,0.5,5,1,0,0,0,0.6,-0.15,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0193_bottle-gen_smoothie_150x017x017-05,"",31,150,17,17,0.5,5,0,0,0,0,0.6,-0.1,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0194_bottle-gen_smoothie-rim_150x017x017-05,"",32,150,17,17,0.5,5,1,0,0,0,0.6,-0.1,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0195_bottle-gen_smoothie_150x017x017-05,"",33,150,17,17,0.5,5,0,0,0,0,0.6,-0.1,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0196_bottle-gen_smoothie-rim_150x017x017-05,"",34,150,17,17,0.5,5,1,0,0,0,0.6,-0.1,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0197_bottle-gen_smoothie_150x017x017-05,"",35,150,17,17,0.5,5,0,0,0,0,0.6,-0.1,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0198_bottle-gen_smoothie-rim_150x017x017-05,"",36,150,17,17,0.5,5,1,0,0,0,0.6,-0.1,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0199_bottle-gen_smoothie_150x017x017-06,"",37,150,17,17,0.6,5,0,0,0,0,0.6,-0.2,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0200_bottle-gen_smoothie-rim_150x017x017-06,"",38,150,17,17,0.6,5,1,0,0,0,0.6,-0.2,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0201_bottle-gen_smoothie_150x017x017-06,"",39,150,17,17,0.6,5,0,0,0,0,0.6,-0.2,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0202_bottle-gen_smoothie-rim_150x017x017-06,"",40,150,17,17,0.6,5,1,0,0,0,0.6,-0.2,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0203_bottle-gen_smoothie_150x017x017-06,"",41,150,17,17,0.6,5,0,0,0,0,0.6,-0.2,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0204_bottle-gen_smoothie-rim_150x017x017-06,"",42,150,17,17,0.6,5,1,0,0,0,0.6,-0.2,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0205_bottle-gen_smoothie_150x017x017-06,"",43,150,17,17,0.6,5,0,0,0,0,0.6,-0.15,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0206_bottle-gen_smoothie-rim_150x017x017-06,"",44,150,17,17,0.6,5,1,0,0,0,0.6,-0.15,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0207_bottle-gen_smoothie_150x017x017-06,"",45,150,17,17,0.6,5,0,0,0,0,0.6,-0.15,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0208_bottle-gen_smoothie-rim_150x017x017-06,"",46,150,17,17,0.6,5,1,0,0,0,0.6,-0.15,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0209_bottle-gen_smoothie_150x017x017-06,"",47,150,17,17,0.6,5,0,0,0,0,0.6,-0.15,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0210_bottle-gen_smoothie-rim_150x017x017-06,"",48,150,17,17,0.6,5,1,0,0,0,0.6,-0.15,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0211_bottle-gen_smoothie_150x017x017-06,"",49,150,17,17,0.6,5,0,0,0,0,0.6,-0.1,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0212_bottle-gen_smoothie-rim_150x017x017-06,"",50,150,17,17,0.6,5,1,0,0,0,0.6,-0.1,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0213_bottle-gen_smoothie_150x017x017-06,"",51,150,17,17,0.6,5,0,0,0,0,0.6,-0.1,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0214_bottle-gen_smoothie-rim_150x017x017-06,"",52,150,17,17,0.6,5,1,0,0,0,0.6,-0.1,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0215_bottle-gen_smoothie_150x017x017-06,"",53,150,17,17,0.6,5,0,0,0,0,0.6,-0.1,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0216_bottle-gen_smoothie-rim_150x017x017-06,"",54,150,17,17,0.6,5,1,0,0,0,0.6,-0.1,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0217_bottle-gen_smoothie_150x022x022-04,"",55,150,22,22,0.4,5,0,0,0,0,0.6,-0.2,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0218_bottle-gen_smoothie-rim_150x022x022-04,"",56,150,22,22,0.4,5,1,0,0,0,0.6,-0.2,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0219_bottle-gen_smoothie_150x022x022-04,"",57,150,22,22,0.4,5,0,0,0,0,0.6,-0.2,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0220_bottle-gen_smoothie-rim_150x022x022-04,"",58,150,22,22,0.4,5,1,0,0,0,0.6,-0.2,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0221_bottle-gen_smoothie_150x022x022-04,"",59,150,22,22,0.4,5,0,0,0,0,0.6,-0.2,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0222_bottle-gen_smoothie-rim_150x022x022-04,"",60,150,22,22,0.4,5,1,0,0,0,0.6,-0.2,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0223_bottle-gen_smoothie_150x022x022-04,"",61,150,22,22,0.4,5,0,0,0,0,0.6,-0.15,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0224_bottle-gen_smoothie-rim_150x022x022-04,"",62,150,22,22,0.4,5,1,0,0,0,0.6,-0.15,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0225_bottle-gen_smoothie_150x022x022-04,"",63,150,22,22,0.4,5,0,0,0,0,0.6,-0.15,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0226_bottle-gen_smoothie-rim_150x022x022-04,"",64,150,22,22,0.4,5,1,0,0,0,0.6,-0.15,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0227_bottle-gen_smoothie_150x022x022-04,"",65,150,22,22,0.4,5,0,0,0,0,0.6,-0.15,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0228_bottle-gen_smoothie-rim_150x022x022-04,"",66,150,22,22,0.4,5,1,0,0,0,0.6,-0.15,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0229_bottle-gen_smoothie_150x022x022-04,"",67,150,22,22,0.4,5,0,0,0,0,0.6,-0.1,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0230_bottle-gen_smoothie-rim_150x022x022-04,"",68,150,22,22,0.4,5,1,0,0,0,0.6,-0.1,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0231_bottle-gen_smoothie_150x022x022-04,"",69,150,22,22,0.4,5,0,0,0,0,0.6,-0.1,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0232_bottle-gen_smoothie-rim_150x022x022-04,"",70,150,22,22,0.4,5,1,0,0,0,0.6,-0.1,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0233_bottle-gen_smoothie_150x022x022-04,"",71,150,22,22,0.4,5,0,0,0,0,0.6,-0.1,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0234_bottle-gen_smoothie-rim_150x022x022-04,"",72,150,22,22,0.4,5,1,0,0,0,0.6,-0.1,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0235_bottle-gen_smoothie_150x022x022-05,"",73,150,22,22,0.5,5,0,0,0,0,0.6,-0.2,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0236_bottle-gen_smoothie-rim_150x022x022-05,"",74,150,22,22,0.5,5,1,0,0,0,0.6,-0.2,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0237_bottle-gen_smoothie_150x022x022-05,"",75,150,22,22,0.5,5,0,0,0,0,0.6,-0.2,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0238_bottle-gen_smoothie-rim_150x022x022-05,"",76,150,22,22,0.5,5,1,0,0,0,0.6,-0.2,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0239_bottle-gen_smoothie_150x022x022-05,"",77,150,22,22,0.5,5,0,0,0,0,0.6,-0.2,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0240_bottle-gen_smoothie-rim_150x022x022-05,"",78,150,22,22,0.5,5,1,0,0,0,0.6,-0.2,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0241_bottle-gen_smoothie_150x022x022-05,"",79,150,22,22,0.5,5,0,0,0,0,0.6,-0.15,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0242_bottle-gen_smoothie-rim_150x022x022-05,"",80,150,22,22,0.5,5,1,0,0,0,0.6,-0.15,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0243_bottle-gen_smoothie_150x022x022-05,"",81,150,22,22,0.5,5,0,0,0,0,0.6,-0.15,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0244_bottle-gen_smoothie-rim_150x022x022-05,"",82,150,22,22,0.5,5,1,0,0,0,0.6,-0.15,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0245_bottle-gen_smoothie_150x022x022-05,"",83,150,22,22,0.5,5,0,0,0,0,0.6,-0.15,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0246_bottle-gen_smoothie-rim_150x022x022-05,"",84,150,22,22,0.5,5,1,0,0,0,0.6,-0.15,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0247_bottle-gen_smoothie_150x022x022-05,"",85,150,22,22,0.5,5,0,0,0,0,0.6,-0.1,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0248_bottle-gen_smoothie-rim_150x022x022-05,"",86,150,22,22,0.5,5,1,0,0,0,0.6,-0.1,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0249_bottle-gen_smoothie_150x022x022-05,"",87,150,22,22,0.5,5,0,0,0,0,0.6,-0.1,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0250_bottle-gen_smoothie-rim_150x022x022-05,"",88,150,22,22,0.5,5,1,0,0,0,0.6,-0.1,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0251_bottle-gen_smoothie_150x022x022-05,"",89,150,22,22,0.5,5,0,0,0,0,0.6,-0.1,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0252_bottle-gen_smoothie-rim_150x022x022-05,"",90,150,22,22,0.5,5,1,0,0,0,0.6,-0.1,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0253_bottle-gen_smoothie_150x022x022-06,"",91,150,22,22,0.6,5,0,0,0,0,0.6,-0.2,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0254_bottle-gen_smoothie-rim_150x022x022-06,"",92,150,22,22,0.6,5,1,0,0,0,0.6,-0.2,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0255_bottle-gen_smoothie_150x022x022-06,"",93,150,22,22,0.6,5,0,0,0,0,0.6,-0.2,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0256_bottle-gen_smoothie-rim_150x022x022-06,"",94,150,22,22,0.6,5,1,0,0,0,0.6,-0.2,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0257_bottle-gen_smoothie_150x022x022-06,"",95,150,22,22,0.6,5,0,0,0,0,0.6,-0.2,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0258_bottle-gen_smoothie-rim_150x022x022-06,"",96,150,22,22,0.6,5,1,0,0,0,0.6,-0.2,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0259_bottle-gen_smoothie_150x022x022-06,"",97,150,22,22,0.6,5,0,0,0,0,0.6,-0.15,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0260_bottle-gen_smoothie-rim_150x022x022-06,"",98,150,22,22,0.6,5,1,0,0,0,0.6,-0.15,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0261_bottle-gen_smoothie_150x022x022-06,"",99,150,22,22,0.6,5,0,0,0,0,0.6,-0.15,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0262_bottle-gen_smoothie-rim_150x022x022-06,"",100,150,22,22,0.6,5,1,0,0,0,0.6,-0.15,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0263_bottle-gen_smoothie_150x022x022-06,"",101,150,22,22,0.6,5,0,0,0,0,0.6,-0.15,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0264_bottle-gen_smoothie-rim_150x022x022-06,"",102,150,22,22,0.6,5,1,0,0,0,0.6,-0.15,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0265_bottle-gen_smoothie_150x022x022-06,"",103,150,22,22,0.6,5,0,0,0,0,0.6,-0.1,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0266_bottle-gen_smoothie-rim_150x022x022-06,"",104,150,22,22,0.6,5,1,0,0,0,0.6,-0.1,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0267_bottle-gen_smoothie_150x022x022-06,"",105,150,22,22,0.6,5,0,0,0,0,0.6,-0.1,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0268_bottle-gen_smoothie-rim_150x022x022-06,"",106,150,22,22,0.6,5,1,0,0,0,0.6,-0.1,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0269_bottle-gen_smoothie_150x022x022-06,"",107,150,22,22,0.6,5,0,0,0,0,0.6,-0.1,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0270_bottle-gen_smoothie-rim_150x022x022-06,"",108,150,22,22,0.6,5,1,0,0,0,0.6,-0.1,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0271_bottle-gen_smoothie_150x027x027-04,"",109,150,27,27,0.4,5,0,0,0,0,0.6,-0.2,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0272_bottle-gen_smoothie-rim_150x027x027-04,"",110,150,27,27,0.4,5,1,0,0,0,0.6,-0.2,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0273_bottle-gen_smoothie_150x027x027-04,"",111,150,27,27,0.4,5,0,0,0,0,0.6,-0.2,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0274_bottle-gen_smoothie-rim_150x027x027-04,"",112,150,27,27,0.4,5,1,0,0,0,0.6,-0.2,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0275_bottle-gen_smoothie_150x027x027-04,"",113,150,27,27,0.4,5,0,0,0,0,0.6,-0.2,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0276_bottle-gen_smoothie-rim_150x027x027-04,"",114,150,27,27,0.4,5,1,0,0,0,0.6,-0.2,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie,0277_bottle-gen_smoothie_150x027x027-04,"",115,150,27,27,0.4,5,0,0,0,0,0.6,-0.15,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim,0278_bottle-gen_smoothie-rim_150x027x027-04,"",116,150,27,27,0.4,5,1,0,0,0,0.6,-0.15,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
